Key,Source,Line,LegacyType,OwnerTask,TargetClassification
ECS/Objects/Enemies/Shadow.cs#NightFall,ECS/Objects/Enemies/Shadow.cs,111,NightFall,ECS-031,Generated definition module and static handler
ECS/Objects/Enemies/Shadow.cs#Shadow,ECS/Objects/Enemies/Shadow.cs,13,Shadow,ECS-031,Generated definition module and static handler
ECS/Objects/Enemies/Shadow.cs#ShadowStrike,ECS/Objects/Enemies/Shadow.cs,39,ShadowStrike,ECS-031,Generated definition module and static handler
ECS/Objects/Enemies/Shadow.cs#SnuffOutTheLight,ECS/Objects/Enemies/Shadow.cs,75,SnuffOutTheLight,ECS-031,Generated definition module and static handler
ECS/Objects/Enemies/Shadow.cs#UmbraSlice,ECS/Objects/Enemies/Shadow.cs,129,UmbraSlice,ECS-031,Generated definition module and static handler
ECS/Objects/Enemies/SkeletalArcher.cs#PiercingShot,ECS/Objects/Enemies/SkeletalArcher.cs,55,PiercingShot,ECS-031,Generated definition module and static handler
ECS/Objects/Enemies/SkeletalArcher.cs#QuickShot,ECS/Objects/Enemies/SkeletalArcher.cs,107,QuickShot,ECS-031,Generated definition module and static handler
ECS/Objects/Enemies/SkeletalArcher.cs#SkeletalArcher,ECS/Objects/Enemies/SkeletalArcher.cs,15,SkeletalArcher,ECS-031,Generated definition module and static handler
ECS/Objects/Enemies/SkeletalArcher.cs#Snipe,ECS/Objects/Enemies/SkeletalArcher.cs,117,Snipe,ECS-031,Generated definition module and static handler
ECS/Objects/Enemies/SkeletalArcher.cs#WeatheringShot,ECS/Objects/Enemies/SkeletalArcher.cs,81,WeatheringShot,ECS-031,Generated definition module and static handler
ECS/Objects/Enemies/Skeleton.cs#BoneStrike,ECS/Objects/Enemies/Skeleton.cs,60,BoneStrike,ECS-031,Generated definition module and static handler
ECS/Objects/Enemies/Skeleton.cs#Calcify,ECS/Objects/Enemies/Skeleton.cs,96,Calcify,ECS-031,Generated definition module and static handler
ECS/Objects/Enemies/Skeleton.cs#Skeleton,ECS/Objects/Enemies/Skeleton.cs,15,Skeleton,ECS-031,Generated definition module and static handler
ECS/Objects/Enemies/Skeleton.cs#SkullCrusher,ECS/Objects/Enemies/Skeleton.cs,114,SkullCrusher,ECS-031,Generated definition module and static handler
ECS/Objects/Enemies/Skeleton.cs#Sweep,ECS/Objects/Enemies/Skeleton.cs,79,Sweep,ECS-031,Generated definition module and static handler
ECS/Objects/Enemies/Sorcerer.cs#Sorcerer,ECS/Objects/Enemies/Sorcerer.cs,13,Sorcerer,ECS-031,Generated definition module and static handler
ECS/Objects/Enemies/Sorcerer.cs#StrangeForce,ECS/Objects/Enemies/Sorcerer.cs,46,StrangeForce,ECS-031,Generated definition module and static handler
ECS/Objects/Enemies/Spider.cs#MandibleBreaker,ECS/Objects/Enemies/Spider.cs,60,MandibleBreaker,ECS-031,Generated definition module and static handler
ECS/Objects/Enemies/Spider.cs#Spider,ECS/Objects/Enemies/Spider.cs,14,Spider,ECS-031,Generated definition module and static handler
ECS/Objects/Enemies/Spider.cs#SuffocatingSilk,ECS/Objects/Enemies/Spider.cs,42,SuffocatingSilk,ECS-031,Generated definition module and static handler
ECS/Objects/Enemies/Succubus.cs#CrushingAdoration,ECS/Objects/Enemies/Succubus.cs,153,CrushingAdoration,ECS-031,Generated definition module and static handler
ECS/Objects/Enemies/Succubus.cs#EnthrallingGaze,ECS/Objects/Enemies/Succubus.cs,117,EnthrallingGaze,ECS-031,Generated definition module and static handler
ECS/Objects/Enemies/Succubus.cs#SoulSiphon,ECS/Objects/Enemies/Succubus.cs,98,SoulSiphon,ECS-031,Generated definition module and static handler
ECS/Objects/Enemies/Succubus.cs#Succubus,ECS/Objects/Enemies/Succubus.cs,15,Succubus,ECS-031,Generated definition module and static handler
ECS/Objects/Enemies/Succubus.cs#TeasingNip,ECS/Objects/Enemies/Succubus.cs,134,TeasingNip,ECS-031,Generated definition module and static handler
ECS/Objects/Enemies/Succubus.cs#VelvetFangs,ECS/Objects/Enemies/Succubus.cs,171,VelvetFangs,ECS-031,Generated definition module and static handler
ECS/Objects/Enemies/Thornreaver.cs#SawtoothRend,ECS/Objects/Enemies/Thornreaver.cs,30,SawtoothRend,ECS-031,Generated definition module and static handler
ECS/Objects/Enemies/Thornreaver.cs#Thornreaver,ECS/Objects/Enemies/Thornreaver.cs,15,Thornreaver,ECS-031,Generated definition module and static handler
ECS/Objects/Enemies/TrainingDemon.cs#TrainingDemon,ECS/Objects/Enemies/TrainingDemon.cs,8,TrainingDemon,ECS-031,Generated definition module and static handler
ECS/Objects/Enemies/TrainingDemon.cs#TrainingStrike,ECS/Objects/Enemies/TrainingDemon.cs,23,TrainingStrike,ECS-031,Generated definition module and static handler
ECS/Objects/Enemies/Wyvern.cs#Wyvern,ECS/Objects/Enemies/Wyvern.cs,11,Wyvern,ECS-031,Generated definition module and static handler
ECS/Objects/Enemies/Wyvern.cs#WyvernStrike,ECS/Objects/Enemies/Wyvern.cs,42,WyvernStrike,ECS-031,Generated definition module and static handler
ECS/Objects/Enemies/Wyvern.cs#WyvernThreat,ECS/Objects/Enemies/Wyvern.cs,52,WyvernThreat,ECS-031,Generated definition module and static handler
ECS/Objects/Equipment/BulwarkPlate.cs#BulwarkPlate,ECS/Objects/Equipment/BulwarkPlate.cs,8,BulwarkPlate,ECS-032,Generated definition module and static handler
ECS/Objects/Equipment/EquipmentBase.cs#EquipmentBase,ECS/Objects/Equipment/EquipmentBase.cs,9,EquipmentBase,ECS-032,Catalog/helper folded into owning domain
ECS/Objects/Equipment/FleetfootGreaves.cs#FleetfootGreaves,ECS/Objects/Equipment/FleetfootGreaves.cs,8,FleetfootGreaves,ECS-032,Generated definition module and static handler
ECS/Objects/Equipment/HeartforgeCuirass.cs#HeartforgeCuirass,ECS/Objects/Equipment/HeartforgeCuirass.cs,8,HeartforgeCuirass,ECS-032,Generated definition module and static handler
ECS/Objects/Equipment/HelmOfSeeing.cs#HelmOfSeeing,ECS/Objects/Equipment/HelmOfSeeing.cs,9,HelmOfSeeing,ECS-032,Generated definition module and static handler
ECS/Objects/Equipment/IvoryCoif.cs#IvoryCoif,ECS/Objects/Equipment/IvoryCoif.cs,5,IvoryCoif,ECS-032,Generated definition module and static handler
ECS/Objects/Equipment/IvoryTreads.cs#IvoryTreads,ECS/Objects/Equipment/IvoryTreads.cs,5,IvoryTreads,ECS-032,Generated definition module and static handler
ECS/Objects/Equipment/IvoryVest.cs#IvoryVest,ECS/Objects/Equipment/IvoryVest.cs,5,IvoryVest,ECS-032,Generated definition module and static handler
ECS/Objects/Equipment/IvoryWraps.cs#IvoryWraps,ECS/Objects/Equipment/IvoryWraps.cs,5,IvoryWraps,ECS-032,Generated definition module and static handler
ECS/Objects/Equipment/KnightlyChest.cs#KnightlyChest,ECS/Objects/Equipment/KnightlyChest.cs,5,KnightlyChest,ECS-032,Generated definition module and static handler
ECS/Objects/Equipment/KnightlyGauntlets.cs#KnightlyGauntlets,ECS/Objects/Equipment/KnightlyGauntlets.cs,5,KnightlyGauntlets,ECS-032,Generated definition module and static handler
ECS/Objects/Equipment/KnightlyGrieves.cs#KnightlyGrieves,ECS/Objects/Equipment/KnightlyGrieves.cs,5,KnightlyGrieves,ECS-032,Generated definition module and static handler
ECS/Objects/Equipment/KnightlyHelm.cs#KnightlyHelm,ECS/Objects/Equipment/KnightlyHelm.cs,5,KnightlyHelm,ECS-032,Generated definition module and static handler
ECS/Objects/Equipment/KunaiSheath.cs#KunaiSheath,ECS/Objects/Equipment/KunaiSheath.cs,10,KunaiSheath,ECS-032,Generated definition module and static handler
ECS/Objects/Equipment/OathbreakerCoif.cs#OathbreakerCoif,ECS/Objects/Equipment/OathbreakerCoif.cs,9,OathbreakerCoif,ECS-032,Generated definition module and static handler
ECS/Objects/Equipment/PiercedHearPlate.cs#PiercedHeartPlate,ECS/Objects/Equipment/PiercedHearPlate.cs,8,PiercedHeartPlate,ECS-032,Generated definition module and static handler
ECS/Objects/Equipment/PurgingBracers.cs#PurgingBracers,ECS/Objects/Equipment/PurgingBracers.cs,8,PurgingBracers,ECS-032,Generated definition module and static handler
ECS/Objects/Equipment/SanctifiedCirclet.cs#SanctifiedCirclet,ECS/Objects/Equipment/SanctifiedCirclet.cs,8,SanctifiedCirclet,ECS-032,Generated definition module and static handler
ECS/Objects/Equipment/ScarletCoif.cs#ScarletCoif,ECS/Objects/Equipment/ScarletCoif.cs,5,ScarletCoif,ECS-032,Generated definition module and static handler
ECS/Objects/Equipment/ScarletTreads.cs#ScarletTreads,ECS/Objects/Equipment/ScarletTreads.cs,5,ScarletTreads,ECS-032,Generated definition module and static handler
ECS/Objects/Equipment/ScarletVest.cs#ScarletVest,ECS/Objects/Equipment/ScarletVest.cs,5,ScarletVest,ECS-032,Generated definition module and static handler
ECS/Objects/Equipment/ScarletWraps.cs#ScarletWraps,ECS/Objects/Equipment/ScarletWraps.cs,5,ScarletWraps,ECS-032,Generated definition module and static handler
ECS/Objects/Equipment/SunderstepTreads.cs#SunderstepTreads,ECS/Objects/Equipment/SunderstepTreads.cs,8,SunderstepTreads,ECS-032,Generated definition module and static handler
ECS/Objects/Equipment/WarbringerBracers.cs#WarbringerBracers,ECS/Objects/Equipment/WarbringerBracers.cs,8,WarbringerBracers,ECS-032,Generated definition module and static handler
ECS/Objects/Equipment/WhetstoneGauntlets.cs#WhetstoneGauntlets,ECS/Objects/Equipment/WhetstoneGauntlets.cs,8,WhetstoneGauntlets,ECS-032,Generated definition module and static handler
ECS/Objects/Events/EventBase.cs#EventBase,ECS/Objects/Events/EventBase.cs,9,EventBase,ECS-044,Catalog/helper folded into owning domain
ECS/Objects/Events/IceboundTithe.cs#IceboundTithe,ECS/Objects/Events/IceboundTithe.cs,7,IceboundTithe,ECS-044,Generated definition module and static handler
ECS/Objects/Events/PrunedVocation.cs#PrunedVocation,ECS/Objects/Events/PrunedVocation.cs,7,PrunedVocation,ECS-044,Generated definition module and static handler
ECS/Objects/Medals/MedalBase.cs#MedalBase,ECS/Objects/Medals/MedalBase.cs,9,MedalBase,ECS-032,Catalog/helper folded into owning domain
ECS/Objects/Medals/StAnthonyOfPadua.cs#StAnthonyOfPadua,ECS/Objects/Medals/StAnthonyOfPadua.cs,8,StAnthonyOfPadua,ECS-032,Generated definition module and static handler
ECS/Objects/Medals/StAugustine.cs#StAugustine,ECS/Objects/Medals/StAugustine.cs,7,StAugustine,ECS-032,Generated definition module and static handler
ECS/Objects/Medals/StBartholomew.cs#StBartholomew,ECS/Objects/Medals/StBartholomew.cs,9,StBartholomew,ECS-032,Generated definition module and static handler
ECS/Objects/Medals/StBenedict.cs#StBenedict,ECS/Objects/Medals/StBenedict.cs,7,StBenedict,ECS-032,Generated definition module and static handler
ECS/Objects/Medals/StChristopher.cs#StChristopher,ECS/Objects/Medals/StChristopher.cs,8,StChristopher,ECS-032,Generated definition module and static handler
ECS/Objects/Medals/StClare.cs#StClare,ECS/Objects/Medals/StClare.cs,7,StClare,ECS-032,Generated definition module and static handler
ECS/Objects/Medals/StElijah.cs#StElijah,ECS/Objects/Medals/StElijah.cs,7,StElijah,ECS-032,Generated definition module and static handler
ECS/Objects/Medals/StFrancisDeSales.cs#StFrancisDeSales,ECS/Objects/Medals/StFrancisDeSales.cs,8,StFrancisDeSales,ECS-032,Generated definition module and static handler
ECS/Objects/Medals/StGeorge.cs#StGeorge,ECS/Objects/Medals/StGeorge.cs,8,StGeorge,ECS-032,Generated definition module and static handler
ECS/Objects/Medals/StHomobonus.cs#StHomobonus,ECS/Objects/Medals/StHomobonus.cs,8,StHomobonus,ECS-032,Generated definition module and static handler
ECS/Objects/Medals/StIgnatius.cs#StIgnatius,ECS/Objects/Medals/StIgnatius.cs,7,StIgnatius,ECS-032,Generated definition module and static handler
ECS/Objects/Medals/StJerome.cs#StJerome,ECS/Objects/Medals/StJerome.cs,7,StJerome,ECS-032,Generated definition module and static handler
ECS/Objects/Medals/StJoanOfArc.cs#StJoanOfArc,ECS/Objects/Medals/StJoanOfArc.cs,8,StJoanOfArc,ECS-032,Generated definition module and static handler
ECS/Objects/Medals/StLawrence.cs#StLawrence,ECS/Objects/Medals/StLawrence.cs,8,StLawrence,ECS-032,Generated definition module and static handler
ECS/Objects/Medals/StLazarus.cs#StLazarus,ECS/Objects/Medals/StLazarus.cs,6,StLazarus,ECS-032,Generated definition module and static handler
ECS/Objects/Medals/StLonginus.cs#StLonginus,ECS/Objects/Medals/StLonginus.cs,10,StLonginus,ECS-032,Generated definition module and static handler
ECS/Objects/Medals/StLouieIX.cs#StLouieIX,ECS/Objects/Medals/StLouieIX.cs,7,StLouieIX,ECS-032,Generated definition module and static handler
ECS/Objects/Medals/StLuke.cs#StLuke,ECS/Objects/Medals/StLuke.cs,8,StLuke,ECS-032,Generated definition module and static handler
ECS/Objects/Medals/StMichael.cs#StMichael,ECS/Objects/Medals/StMichael.cs,8,StMichael,ECS-032,Generated definition module and static handler
ECS/Objects/Medals/StMonica.cs#StMonica,ECS/Objects/Medals/StMonica.cs,6,StMonica,ECS-032,Generated definition module and static handler
ECS/Objects/Medals/StNicholas.cs#StNicholas,ECS/Objects/Medals/StNicholas.cs,7,StNicholas,ECS-032,Generated definition module and static handler
ECS/Objects/Medals/StOlaf.cs#StOlaf,ECS/Objects/Medals/StOlaf.cs,9,StOlaf,ECS-032,Generated definition module and static handler
ECS/Objects/Medals/StPaulMiki.cs#StPaulMiki,ECS/Objects/Medals/StPaulMiki.cs,11,StPaulMiki,ECS-032,Generated definition module and static handler
ECS/Objects/Medals/StPeter.cs#StPeter,ECS/Objects/Medals/StPeter.cs,10,StPeter,ECS-032,Generated definition module and static handler
ECS/Objects/Medals/StRita.cs#StRita,ECS/Objects/Medals/StRita.cs,7,StRita,ECS-032,Generated definition module and static handler
ECS/Objects/Medals/StSebastian.cs#StSebastian,ECS/Objects/Medals/StSebastian.cs,9,StSebastian,ECS-032,Generated definition module and static handler
ECS/Objects/Medals/StSimonOfCyrene.cs#StSimonOfCyrene,ECS/Objects/Medals/StSimonOfCyrene.cs,7,StSimonOfCyrene,ECS-032,Generated definition module and static handler
ECS/Objects/Medals/StThomasAquinas.cs#StThomasAquinas,ECS/Objects/Medals/StThomasAquinas.cs,7,StThomasAquinas,ECS-032,Generated definition module and static handler
ECS/Objects/Temperance/AngelicAura.cs#AngelicAura,ECS/Objects/Temperance/AngelicAura.cs,7,AngelicAura,ECS-043,Generated definition module and static handler
ECS/Objects/Temperance/FlingFling.cs#FlingFling,ECS/Objects/Temperance/FlingFling.cs,10,FlingFling,ECS-043,Generated definition module and static handler
ECS/Objects/Temperance/IronResolve.cs#IronResolve,ECS/Objects/Temperance/IronResolve.cs,7,IronResolve,ECS-043,Generated definition module and static handler
ECS/Objects/Temperance/MeasuredBreath.cs#MeasuredBreath,ECS/Objects/Temperance/MeasuredBreath.cs,6,MeasuredBreath,ECS-043,Generated definition module and static handler
ECS/Objects/Temperance/Radiance.cs#Radiance,ECS/Objects/Temperance/Radiance.cs,7,Radiance,ECS-043,Generated definition module and static handler
ECS/Objects/Temperance/StaticSurge.cs#StaticSurge,ECS/Objects/Temperance/StaticSurge.cs,7,StaticSurge,ECS-043,Generated definition module and static handler
ECS/Objects/Temperance/TemperanceBase.cs#TemperanceBase,ECS/Objects/Temperance/TemperanceBase.cs,8,TemperanceBase,ECS-043,Catalog/helper folded into owning domain
ECS/Objects/Temperance/Unsheath.cs#Unsheath,ECS/Objects/Temperance/Unsheath.cs,7,Unsheath,ECS-043,Generated definition module and static handler
